Window,SL Multiplier,Either Candle,Same Candle,Two Lots One Candle,Either Candle - Diff,Either Candle - % Change,Two Lots One Candle - Diff,Two Lots One Candle - % Change,Metric
8,1.0,0.8527756483684161,1.0515270235008212,1.1653983261917609,-0.19875137513240504,-18.90121420471985,0.1138713026909397,10.82913706885354,Expectancy
8,1.5,0.8243594132505754,1.058080511491465,1.1663976119484645,-0.2337210982408897,-22.089160106676346,0.10831710045699938,10.237132172892602,Expectancy
8,2.0,0.7248201389151121,1.02836148454015,1.1202026297432006,-0.303541345625038,-29.516988937092663,0.09184114520305053,8.93082311849893,Expectancy
8,2.5,0.6801952069913275,1.009565149016888,1.1065590034379045,-0.32936994202556047,-32.624931867576855,0.09699385442101649,9.607488384030379,Expectancy
8,2.75,0.7228374330234129,0.9572215990121355,1.0722044697497868,-0.2343841659887227,-24.485883543644444,0.11498287073765123,12.012147537865314,Expectancy
8,3.0,0.7121738430877493,0.9372348138788528,1.0510393888929044,-0.22506097079110343,-24.013296076749757,0.11380457501405161,12.142589384090252,Expectancy
8,3.25,0.6744449967032544,0.9040293816041554,1.0112156921136384,-0.22958438490090094,-25.395677349945732,0.10718631050948302,11.856507397943883,Expectancy
8,3.5,0.6310959189067278,0.8836492466124581,1.0049711150851943,-0.25255332770573036,-28.58072121646844,0.12132186847273618,13.729640911010055,Expectancy
8,3.75,0.5968277555308124,0.8039275610678969,0.931621315711426,-0.2070998055370845,-25.761003300096284,0.12769375464352917,15.883738887357863,Expectancy
8,4.0,0.6068434685721091,0.7602320068706434,0.8862897157892151,-0.15338853829853427,-20.176543070046506,0.1260577089185717,16.58147878270284,Expectancy
9,1.0,0.8265416796793388,0.913018345633807,1.062331078566407,-0.08647666595446823,-9.471514605156933,0.14931273293260006,16.353749477941633,Expectancy
9,1.5,0.8315251495988041,0.9515760201150144,1.0933896735173367,-0.12005087051621033,-12.616004184479145,0.14181365340232233,14.903029332872606,Expectancy
9,2.0,0.7648095897615699,0.9300441004891712,1.0524352551293914,-0.1652345107276013,-17.76630921487418,0.12239115464022021,13.159715176500415,Expectancy
9,2.5,0.6826830227028324,0.852487716555665,0.9719393216998076,-0.1698046938528326,-19.918726165216814,0.11945160514414255,14.012120388873978,Expectancy
9,2.75,0.7644044517233328,0.8860783466110362,1.0271639902085452,-0.12167389488770342,-13.731730986663514,0.14108564359750897,15.922479556928124,Expectancy
9,3.0,0.7464321671575136,0.880459348953953,1.0270046021239576,-0.13402718179643935,-15.22241565788051,0.14654525317000466,16.644181624524816,Expectancy
9,3.25,0.6762821940717552,0.8579270524742095,0.9982191876750646,-0.18164485840245437,-21.17252951502131,0.14029213520085504,16.352455001420115,Expectancy
9,3.5,0.6271534662913645,0.8583389771783745,1.010014063105496,-0.23118551088701,-26.934057177152575,0.15167508592712142,17.670767605791866,Expectancy
9,3.75,0.6202516602102564,0.780353229601118,0.9296584282057988,-0.16010156939086162,-20.51655113578481,0.14930519860468083,19.13302757534547,Expectancy
9,4.0,0.6224968128736652,0.8074431322658615,0.8883490372476253,-0.1849463193921963,-22.905182049563862,0.08090590498176375,10.020012772258543,Expectancy
10,1.0,0.9161499957752312,1.0182672050384465,1.1432644119347937,-0.10211720926321532,-10.028527753612542,0.12499720689634719,12.275481944017603,Expectancy
10,1.5,0.9524061877132448,1.0183324287133817,1.1546141903880145,-0.06592624100013689,-6.4739410374499995,0.1362817616746328,13.38283627546054,Expectancy
10,2.0,0.850275360296588,0.9559233330627448,1.0792217402574824,-0.10564797276615678,-11.05192949184161,0.12329840719473761,12.898357319063846,Expectancy
10,2.5,0.7596556529253946,0.9039668196956874,1.0441206921568242,-0.14431116677029276,-15.964210591144692,0.14015387246113686,15.504316022165332,Expectancy
10,2.75,0.8363014915016409,0.8968904459064158,1.0592205333698756,-0.06058895440477485,-6.755446518726423,0.1623300874634599,18.09921024405671,Expectancy
10,3.0,0.8181945851297536,0.8650279102775706,1.0353239982530789,-0.04683332514781702,-5.414082550560607,0.17029608797550821,19.686773796797322,Expectancy
10,3.25,0.7653388627325577,0.8304947942370182,1.0061072277791934,-0.06515593150446053,-7.845435270225838,0.17561243354217515,21.14551888353636,Expectancy
10,3.5,0.6872444977394387,0.8931743986254181,1.0845175949441193,-0.2059299008859794,-23.05595650781106,0.19134319631870111,21.42282589079752,Expectancy
10,3.75,0.6618920943317579,0.8144027942537391,1.00386363478749,-0.15251069992198119,-18.726691631962186,0.189460840533751,23.263775845386125,Expectancy
10,4.0,0.6901131466847463,0.8529091297997455,0.9720636095022526,-0.1627959831149992,-19.08714274792932,0.11915447970250703,13.970360445137139,Expectancy
1,1.0,0.7929743719752493,0.91622329031204,0.9371802637105758,-0.12324891833679064,-13.451842977579789,0.02095697339853586,2.2873216190999144,Sortino Ratio
1,1.5,0.7866500003541665,0.9056894703114936,0.9277610116789664,-0.11903946995732706,-13.14351925902217,0.022071541367472802,2.4369877414917656,Sortino Ratio
1,2.0,0.7761175206557037,0.8547992111467396,0.8748521350578918,-0.0786816904910359,-9.204698537973846,0.02005292391115221,2.3459221358253934,Sortino Ratio
1,2.5,0.7451509520988154,0.7996403229533631,0.8213542276726452,-0.054489370854547636,-6.8142350117235875,0.02171390471928214,2.7154589502296202,Sortino Ratio
1,2.75,0.7303425653070255,0.7856354133026192,0.8078140728654172,-0.05529284799559375,-7.0379780569152475,0.022178659562797964,2.8230218734112684,Sortino Ratio
1,3.0,0.7108205168194034,0.7670922187008802,0.789325277010744,-0.05627170188147679,-7.335715382014501,0.022233058309863774,2.8983553434444795,Sortino Ratio
1,3.25,0.6926530843360167,0.7494697919431641,0.7723660847178001,-0.05681670760714741,-7.58092030098207,0.022896292774636007,3.0549987498858853,Sortino Ratio
1,3.5,0.6754887174984479,0.720662617423343,0.7488203494793554,-0.04517389992489518,-6.268383961195314,0.028157732056012352,3.907200314716962,Sortino Ratio
1,3.75,0.6537407532492573,0.694556591832375,0.7227518810039788,-0.04081583858311766,-5.876531741702654,0.028195289171603855,4.05946606844796,Sortino Ratio
1,4.0,0.6419701555158225,0.6717631922733683,0.7000237894969329,-0.029793036757545854,-4.435050491039978,0.028260597223564554,4.206928505255784,Sortino Ratio
2,1.0,0.6008435721648328,0.6213779834945672,0.5791858153742118,-0.020534411329734437,-3.304657048556979,-0.04219216812035542,-6.790097048992775,Sortino Ratio
2,1.5,0.6055517453244724,0.6254952125784806,0.5792490424564428,-0.019943467254008196,-3.1884284408501204,-0.0462461701220378,-7.393529029806173,Sortino Ratio
2,2.0,0.5966324903434662,0.6018383185244143,0.5664112867863467,-0.005205828180948058,-0.8649878249214331,-0.035427031738067605,-5.886469945105442,Sortino Ratio
2,2.5,0.588205291866058,0.5852264539211826,0.5495750376364817,0.002978837944875412,0.5090060308990402,-0.03565141628470081,-6.091901014697174,Sortino Ratio
2,2.75,0.5827980916816355,0.5874944912863902,0.5388098966952478,-0.004696399604754653,-0.7993946623178233,-0.04868459459114238,-8.286817206496963,Sortino Ratio
2,3.0,0.5744916533492092,0.5660019342899967,0.520350812550954,0.008489719059212475,1.4999452377953684,-0.04565112173904273,-8.065541648070223,Sortino Ratio
2,3.25,0.5658104898493427,0.5562626576842675,0.5094806710449815,0.009547832165075154,1.7164251515323656,-0.04678198663928601,-8.410053415061213,Sortino Ratio
2,3.5,0.5705085240266679,0.5603906475577206,0.5176008520584622,0.01011787646894724,1.8055041626841375,-0.04278979549925843,-7.635708355545147,Sortino Ratio
2,3.75,0.5699640648673653,0.5509210894638367,0.507506521536643,0.019042975403528617,3.456570417745576,-0.04341456792719367,-7.88036050125532,Sortino Ratio
2,4.0,0.5589508441710583,0.5467440355335407,0.5137797905860804,0.012206808637517663,2.2326368179957625,-0.03296424494746031,-6.029191505544659,Sortino Ratio
3,1.0,0.5346776367054361,0.4948965619580697,0.4872208995906783,0.03978107474736642,8.038260478103076,-0.007675662367391367,-1.5509629602239368,Sortino Ratio
3,1.5,0.5432605484361317,0.5158604986989436,0.4990066768914151,0.027400049737188126,5.311523135866002,-0.01685382180752848,-3.267127808784673,Sortino Ratio
3,2.0,0.5334359734304887,0.4954886593149497,0.4888225329360702,0.03794731411553898,7.658563602243489,-0.006666126378879478,-1.3453640670799405,Sortino Ratio
3,2.5,0.5251968006388806,0.4812930025153007,0.4719506426697057,0.04390379812357992,9.12205203361214,-0.009342359845595005,-1.9410961299604605,Sortino Ratio
3,2.75,0.5095002332556582,0.45974917752275,0.4536508945713393,0.04975105573290817,10.821347414035626,-0.006098282951410738,-1.3264369463954013,Sortino Ratio
3,3.0,0.503542626922164,0.4552767179751016,0.4507379588175636,0.0482659089470624,10.601444581161733,-0.004538759157537986,-0.9969231850301213,Sortino Ratio
3,3.25,0.500066891823912,0.4480257029534163,0.4455364672613848,0.052041188870495636,11.615670379497544,-0.0024892356920315217,-0.5556010906566986,Sortino Ratio
3,3.5,0.4941996422051495,0.4470800149037443,0.4471211748620698,0.047119627301405176,10.539417046308804,4.1159958325487356e-05,0.009206396383955798,Sortino Ratio
3,3.75,0.5002615738731626,0.4362646673572812,0.4390136219420625,0.06399690651588141,14.669284795293958,0.0027489545847813046,0.6301116708426984,Sortino Ratio
3,4.0,0.489542848758756,0.4273618194731255,0.4394667879331332,0.06218102928563046,14.549972985956153,0.012104968460007692,2.8324871124265014,Sortino Ratio
4,1.0,0.5086366200209941,0.528858520864354,0.5460659677463183,-0.020221900843359952,-3.823688197423717,0.017207446881964295,3.2536956866726556,Sortino Ratio
4,1.5,0.4981862925434925,0.5030518481095977,0.5211497331045422,-0.004865555566105184,-0.9672075720205181,0.01809788499494447,3.597618230199119,Sortino Ratio
4,2.0,0.5072471918663373,0.4977402469907953,0.5181821040804981,0.00950694487554199,1.9100213279955642,0.020441857089702864,4.106932725108906,Sortino Ratio
4,2.5,0.4815689728137428,0.4745581065485565,0.4923762238882478,0.007010866265186266,1.4773462234532324,0.017818117339691297,3.754675580042622,Sortino Ratio
4,2.75,0.4718578571027519,0.4625872793926284,0.4879663429606854,0.009270577710123518,2.0040710419654593,0.025379063568057025,5.48632975843595,Sortino Ratio
4,3.0,0.4805534587006854,0.4772231532249451,0.5024701892521809,0.003330305475740314,0.6978507755197981,0.025247036027235825,5.290404678948031,Sortino Ratio
4,3.25,0.474750530228781,0.4641058401582318,0.488408104060282,0.01064469007054919,2.2935910625300466,0.024302263902050203,5.236362441326878,Sortino Ratio
4,3.5,0.4685501658938157,0.4601556932756531,0.4836899274190693,0.008394472618162618,1.8242679034145879,0.02353423414341621,5.114406816502907,Sortino Ratio
4,3.75,0.4678310183409386,0.4585402339186092,0.4822115376307131,0.00929078442232939,2.0261655870264383,0.02367130371210391,5.162317711973244,Sortino Ratio
4,4.0,0.4686794658081717,0.4390244385867092,0.4619798183660427,0.029655027221462515,6.754755456649943,0.022955379779333485,5.228724818424817,Sortino Ratio
5,1.0,0.4752730510835246,0.4616833655206768,0.4966134608487892,0.013589685562847786,2.9435077323008216,0.03493009532811242,7.5658119691444785,Sortino Ratio
5,1.5,0.4847152167749285,0.4802686710961456,0.5092562624499646,0.004446545678782887,0.9258454582586604,0.028987591353818953,6.035703159162736,Sortino Ratio
5,2.0,0.4837575612029907,0.4673152425399076,0.5016258170629577,0.0164423186630831,3.5184640187889795,0.03431057452305014,7.342061931592163,Sortino Ratio
5,2.5,0.4656269446058885,0.4597988567876712,0.4876986649785217,0.005828087818217309,1.2675298627174796,0.027899808190850528,6.067828960204283,Sortino Ratio
5,2.75,0.4524205691081678,0.4500063190039089,0.4860331595618574,0.002414250104258886,0.5364924896172214,0.03602684055794847,8.005852148408504,Sortino Ratio
5,3.0,0.4602504401412085,0.4591962946300921,0.4954545944268355,0.0010541455111163778,0.2295631570732839,0.03625829979674339,7.896034924661456,Sortino Ratio
5,3.25,0.4519636812922789,0.450013166543306,0.4842504005090731,0.001950514748972898,0.43343504012458595,0.03423723396576711,7.60805161074601,Sortino Ratio
5,3.5,0.4470762082776055,0.4557796882931533,0.4905296251856522,-0.008703480015547771,-1.9095804923078916,0.03474993689249889,7.624283789967413,Sortino Ratio
5,3.75,0.4405685295979877,0.4569728027673698,0.491611848823766,-0.01640427316938209,-3.5897701285590466,0.03463904605639623,7.580111080271414,Sortino Ratio
5,4.0,0.4381402634998725,0.4488859264667705,0.481955046423448,-0.010745662966897995,-2.3938516075739478,0.033069119956677495,7.366931776402104,Sortino Ratio
6,1.0,0.5106082346958772,0.5258148858496845,0.5157189120983093,-0.01520665115380726,-2.8920160997789646,-0.010095973751375165,-1.9200623685388238,Sortino Ratio
6,1.5,0.5078830513690933,0.519083313887264,0.5092502903838586,-0.011200262518170745,-2.1577003572500213,-0.009833023503405425,-1.8943054496914513,Sortino Ratio
6,2.0,0.5008957375293608,0.5063296152580185,0.5020808950155815,-0.005433877728657666,-1.0731897888075612,-0.004248720242436943,-0.839121417038159,Sortino Ratio
6,2.5,0.4841656162523425,0.498997979500257,0.4928164673185007,-0.014832363247914482,-2.9724295202094786,-0.006181512181756277,-1.2387850123054645,Sortino Ratio
6,2.75,0.472413159299821,0.4780676310975786,0.4751676407663249,-0.005654471797757632,-1.1827765424686314,-0.00289999033125371,-0.6066067105601198,Sortino Ratio
6,3.0,0.4605057346863815,0.4642670643286503,0.4782974050345954,-0.0037613296422687736,-0.8101650819680294,0.01403034070594511,3.0220409294451187,Sortino Ratio
6,3.25,0.4527069082427636,0.4563361135605432,0.4704794061081959,-0.0036292053177796046,-0.7952921563588039,0.014143292547652675,3.099314765447826,Sortino Ratio
6,3.5,0.4493106626220657,0.4516580219558241,0.4642570823715038,-0.002347359333758403,-0.5197205008323741,0.012599060415679708,2.7895132607457596,Sortino Ratio
6,3.75,0.4386399769713404,0.4489976795919809,0.4599932978165894,-0.010357702620640508,-2.30684992181984,0.010995618224608483,2.448925400817342,Sortino Ratio
6,4.0,0.4671656669226502,0.4437943965346843,0.4519409628901624,0.023371270387965937,5.266238278459061,0.008146566355478113,1.8356622839516692,Sortino Ratio
7,1.0,0.3755678975911165,0.4655411188345434,0.4684315066507931,-0.08997322124342694,-19.326589554252468,0.0028903878162496732,0.620866277824309,Sortino Ratio
7,1.5,0.3681748107547254,0.460868836366071,0.4652758327491996,-0.0926940256113456,-20.112886421705927,0.004406996383128581,0.9562365765230599,Sortino Ratio
7,2.0,0.3611705883650307,0.4410411962930268,0.4437581366333369,-0.0798706079279961,-18.10955724755704,0.0027169403403101144,0.616028698259059,Sortino Ratio
7,2.5,0.3589615594811015,0.4333162786857218,0.438384373504125,-0.07435471920462033,-17.159456697575113,0.0050680948184032015,1.1696063747651215,Sortino Ratio
7,2.75,0.3624454174943568,0.4213104553812053,0.4302825209410369,-0.05886503788684849,-13.971891068686368,0.008972065559831599,2.129561572763153,Sortino Ratio
7,3.0,0.3569909866289024,0.4165226243644132,0.4253157396258055,-0.05953163773551079,-14.292534007330875,0.008793115261392315,2.1110774654342115,Sortino Ratio
7,3.25,0.3498865837545595,0.4075250197519054,0.4154215250521773,-0.057638435997345916,-14.143533084774834,0.007896505300271861,1.9376737421126007,Sortino Ratio
7,3.5,0.3423749358954027,0.3949104033729859,0.4034249559315639,-0.0525354674775832,-13.303135857873153,0.008514552558578026,2.1560719813542573,Sortino Ratio
7,3.75,0.3365070986807856,0.387410314593804,0.3948739147823545,-0.050903215913018385,-13.139354837877748,0.007463600188550523,1.926536260753934,Sortino Ratio
7,4.0,0.3464226241922447,0.379249206611196,0.3859727048512925,-0.03282658241895131,-8.6556759636428,0.006723498240096493,1.7728443785485313,Sortino Ratio
8,1.0,0.3069675726185192,0.3443044205293247,0.3711838390464924,-0.03733684791080549,-10.844138409087165,0.026879418517167686,7.806875809449081,Sortino Ratio
8,1.5,0.3087460227151176,0.3457329316986244,0.3703405179380183,-0.03698690898350682,-10.69811568188949,0.024607586239393908,7.117512965425103,Sortino Ratio
8,2.0,0.2951698518171443,0.3439485309511579,0.3636766245572944,-0.048778679134013625,-14.181970482362779,0.019728093606136476,5.735769113936976,Sortino Ratio
8,2.5,0.2921874612033958,0.3410239277647979,0.3624538907011588,-0.048836466561402114,-14.320539582514083,0.021429962936360902,6.2840056640075455,Sortino Ratio
8,2.75,0.3035560906801274,0.3320507205987216,0.3566291575674288,-0.028494629918594194,-8.581408848387815,0.024578436968707207,7.402012838397025,Sortino Ratio
8,3.0,0.3044609909667019,0.3285852825675736,0.3528000680221097,-0.02412429160087165,-7.341866139701643,0.024214785454536147,7.369406586114026,Sortino Ratio
8,3.25,0.2977931957883937,0.3231718306604047,0.3453949890643681,-0.02537863487201103,-7.852984840958925,0.022223158403963383,6.87657657492924,Sortino Ratio
8,3.5,0.290284030100175,0.3188836705816439,0.3434111765930027,-0.028599640481468902,-8.968675137646011,0.02452750601135878,7.691678274594809,Sortino Ratio
8,3.75,0.286050842129733,0.3041983077623281,0.3302031598370296,-0.018147465632595117,-5.9656694891195245,0.02600485207470149,8.548651130242064,Sortino Ratio
8,4.0,0.2903557656041038,0.2965930792206751,0.3222538882939194,-0.006237313616571316,-2.102986904805876,0.02566080907324425,8.651856995675802,Sortino Ratio
9,1.0,0.2973978904725965,0.2966320571033898,0.3303086210739565,0.0007658333692067143,0.2581761987173849,0.033676563970566675,11.352975231139247,Sortino Ratio
9,1.5,0.3069433739946057,0.3104503849517161,0.3430723653561113,-0.0035070109571104235,-1.1296526360100547,0.03262198040439518,10.507952956627458,Sortino Ratio
9,2.0,0.3006587810194611,0.312667575504863,0.3407808861860515,-0.01200879448540193,-3.8407546628432385,0.028113310681188497,8.991437834829547,Sortino Ratio
9,2.5,0.2904117472280056,0.2996983664096259,0.3266840192351138,-0.00928661918162027,-3.0986552555736577,0.026985652825487927,9.004270910373966,Sortino Ratio
9,2.75,0.3103133663363651,0.3082764009088158,0.3391281106687184,0.0020369654275492755,0.6607594423524438,0.03085170975990259,10.0078078208225,Sortino Ratio
9,3.0,0.3099996587629241,0.3086681060488333,0.3400681087075647,0.0013315527140908001,0.43138655662731146,0.031400002658731385,10.172739600690619,Sortino Ratio
9,3.25,0.2945836845703014,0.3050880569579742,0.3345714635911846,-0.010504372387672822,-3.4430624693774217,0.02948340663321042,9.663900621738119,Sortino Ratio
9,3.5,0.2860350710346045,0.3048109859857932,0.3360806370882194,-0.018775914951188688,-6.1598550624628094,0.03126965110242619,10.258702126925183,Sortino Ratio
9,3.75,0.2862782931056582,0.2905726406535328,0.3212236499758803,-0.004294347547874555,-1.4778912213538247,0.030651009322347544,10.548484280354042,Sortino Ratio
9,4.0,0.2892909564404505,0.296349664716988,0.3139336567431398,-0.007058708276537484,-2.3818850219650174,0.017583992026151796,5.933528571035974,Sortino Ratio
10,1.0,0.311423979017716,0.3120650702400651,0.3314593011491772,-0.0006410912223490661,-0.20543511065044484,0.01939423090911213,6.214803500498328,Sortino Ratio
10,1.5,0.3263718956675545,0.3165257179184287,0.3384894633096065,0.009846177749125773,3.110703867564788,0.02196374539117779,6.939008158837201,Sortino Ratio
10,2.0,0.313589916765766,0.3080723097148785,0.3273247777139542,0.005517607050887496,1.7910103819437886,0.019252467999075706,6.249334130968766,Sortino Ratio
10,2.5,0.3033939314880823,0.3011725207816,0.3227954541666948,0.0022214107064822963,0.7375874467953825,0.0216229333850948,7.179583757833939,Sortino Ratio
10,2.75,0.3219809015670738,0.3015751226161079,0.3269295423530266,0.020405778950965903,6.766399951676909,0.02535441973691871,8.407331319962287,Sortino Ratio
10,3.0,0.3223177920846163,0.2964243110898169,0.3223959250957116,0.025893480994799378,8.73527576048026,0.02597161400589465,8.761634263535564,Sortino Ratio
10,3.25,0.3138667962801154,0.2910275910331744,0.317869826677958,0.022839205246940997,7.847780056131359,0.026842235644783607,9.223261461049528,Sortino Ratio
10,3.5,0.2985186360513999,0.3022730164263075,0.3309866548406261,-0.0037543803749076066,-1.2420494622029565,0.02871363841431862,9.499239711765291,Sortino Ratio
10,3.75,0.2940779451473109,0.2897997346454956,0.3179099537680147,0.004278210501815316,1.4762644648549244,0.028110219122519098,9.699877453961644,Sortino Ratio
10,4.0,0.3015863137058122,0.2974844340731064,0.3128777775966826,0.004101879632705807,1.3788552148909332,0.015393343523576242,5.1745038598535045,Sortino Ratio
1,1.0,8.01166442507077,8.655757108381694,8.575418095543933,-0.6440926833109248,-7.441205607389627,-0.08033901283776146,-0.9281569691918247,Risk-Reward
1,1.5,7.173530098333217,7.629511000892429,7.5603228595933345,-0.45598090255921253,-5.976541648683331,-0.06918814129909467,-0.9068489617617916,Risk-Reward
1,2.0,6.584289223300845,6.856153651724444,6.795124382086505,-0.2718644284235987,-3.965261606341334,-0.06102926963793909,-0.8901385928331572,Risk-Reward
1,2.5,6.14195494234039,6.272297159697748,6.244219354259865,-0.13034221735735851,-2.0780618972402047,-0.028077805437883185,-0.44764788279317125,Risk-Reward
1,2.75,5.976129922258181,6.1242636592642405,6.110257728558722,-0.14813373700605936,-2.4188007774938924,-0.01400593070551892,-0.22869574996713274,Risk-Reward
1,3.0,5.817334050095267,5.946505132885489,5.9300504527467615,-0.12917108279022216,-2.172218469565888,-0.016454680138727973,-0.27671177895281635,Risk-Reward
1,3.25,5.671004905917544,5.815790579470417,5.807705417897913,-0.14478567355287364,-2.4895269452095325,-0.008085161572504163,-0.1390208512845109,Risk-Reward
1,3.5,5.543075418024578,5.64018248328087,5.656395098171323,-0.0971070652562922,-1.7217007702170204,0.01621261489045356,0.2874484103752393,Risk-Reward
1,3.75,5.399288596357794,5.485996883458267,5.511187460330389,-0.08670828710047296,-1.5805383951624434,0.025190576872122783,0.4591795694977342,Risk-Reward
1,4.0,5.299763127309461,5.356691260733416,5.387412308706827,-0.05692813342395464,-1.0627480781141805,0.030721047973410798,0.5735079077378934,Risk-Reward
2,1.0,8.69468373130321,9.601247516218244,9.18758021602136,-0.9065637849150345,-9.442145756410136,-0.41366730019688447,-4.30847449248783,Risk-Reward
2,1.5,7.825871681024742,8.404488274285065,8.001511150501033,-0.5786165932603229,-6.884614201089399,-0.40297712378403183,-4.794784770144872,Risk-Reward
2,2.0,7.224120761275882,7.513788979413347,7.187272504026829,-0.28966821813746435,-3.85515508794713,-0.3265164753865175,-4.34556355363617,Risk-Reward
2,2.5,6.753237198671821,6.896736946891332,6.605037069266273,-0.1434997482195115,-2.0806904674564,-0.2916998776250592,-4.229534631686096,Risk-Reward
2,2.75,6.573104595629241,6.751797217794391,6.384783905271292,-0.17869262216515036,-2.6465934387692385,-0.367013312523099,-5.435786956928058,Risk-Reward
2,3.0,6.393668070236765,6.4756416556347975,6.133304190981338,-0.08197358539803279,-1.2658758738866172,-0.3423374646534594,-5.286541208709001,Risk-Reward
2,3.25,6.230601922817302,6.305748552796798,5.963197281437445,-0.07514662997949628,-1.1917162466963003,-0.34255127135935304,-5.432364904677665,Risk-Reward
2,3.5,6.158967461630316,6.202987486629349,5.864682176916888,-0.04402002499903279,-0.7096584523815137,-0.3383053097124602,-5.453909272615549,Risk-Reward
2,3.75,6.0867726278880045,6.075248130011918,5.736854465310944,0.01152449787608667,0.1896959207173002,-0.3383936647009742,-5.570038580470463,Risk-Reward
2,4.0,5.959083902154295,5.990297466491918,5.697384972585401,-0.031213564337623012,-0.5210686866924912,-0.29291249390651686,-4.889782110904994,Risk-Reward
3,1.0,8.926930121075738,9.34965177961439,9.34342329656016,-0.4227216585386522,-4.521255641416911,-0.006228483054231404,-0.06661727303910656,Risk-Reward
3,1.5,8.017549314427212,8.299293341193335,8.178032060681435,-0.2817440267661233,-3.3947953781521836,-0.12126128051190044,-1.4611036810811722,Risk-Reward
3,2.0,7.381666319524817,7.459530660662564,7.375252256545014,-0.07786434113774643,-1.0438235953417265,-0.0842784041175495,-1.1298084015122716,Risk-Reward
3,2.5,6.884947058135125,6.93189241063092,6.841432258807792,-0.046945352495795234,-0.6772371773081575,-0.09046015182312761,-1.3049849372214102,Risk-Reward
3,2.75,6.637504167612852,6.617074607933396,6.56195415755474,0.020429559679456588,0.30874005342123567,-0.05512045037865576,-0.833003308026334,Risk-Reward
3,3.0,6.456869649090021,6.399697604704,6.344464142341143,0.05717204438602064,0.8933554039177912,-0.055233462362857644,-0.8630636285417475,Risk-Reward
3,3.25,6.256257570995229,6.193774527489822,6.150494555184408,0.06248304350540668,1.0088039728938836,-0.04327997230541403,-0.6987657060056768,Risk-Reward
3,3.5,6.114790286805027,6.044098081713425,6.0117277324474525,0.07069220509160168,1.1696071793653178,-0.03237034926597282,-0.5355695560915887,Risk-Reward
3,3.75,6.016705162191075,5.868516449428655,5.832857469073808,0.14818871276241996,2.5251477786493597,-0.035658980354846825,-0.6076319400675532,Risk-Reward
3,4.0,5.860095518965914,5.728286726546251,5.74078749081205,0.1318087924196627,2.3010159706012834,0.01250076426579838,0.218228675737666,Risk-Reward
4,1.0,9.94208824826616,11.347208745513646,11.315952769667346,-1.405120497247486,-12.382961561388651,-0.03125597584629958,-0.27545078747808593,Risk-Reward
4,1.5,8.639351857437298,9.55292292809164,9.501189608814665,-0.9135710706543421,-9.563262234303858,-0.05173331927697511,-0.541544401293623,Risk-Reward
4,2.0,7.96899695711156,8.643231365584239,8.60835381375818,-0.6742344084726781,-7.800721512064988,-0.03487755182605845,-0.4035244499520684,Risk-Reward
4,2.5,7.380811900992469,7.926670401897419,7.879785711203281,-0.5458585009049504,-6.886352948071203,-0.04688469069413781,-0.5914802598946836,Risk-Reward
4,2.75,7.154845026369399,7.657186816248391,7.654698661677338,-0.5023417898789919,-6.560396160284782,-0.002488154571053336,-0.032494369417414806,Risk-Reward
4,3.0,7.054001706344394,7.553180926328782,7.544021322729188,-0.49917921998438786,-6.608860887263475,-0.00915960359959378,-0.12126816091039672,Risk-Reward
4,3.25,6.851743323757843,7.292265256466994,7.273976980909627,-0.4405219327091512,-6.040947733195573,-0.01828827555736723,-0.25079004827956103,Risk-Reward
4,3.5,6.668458538703836,7.082036938805013,7.049453182523047,-0.4135784001011764,-5.839822690489405,-0.03258375628196575,-0.46009017692957366,Risk-Reward
4,3.75,6.537167830039598,6.943564630136802,6.892986521044245,-0.4063968000972036,-5.8528554387373335,-0.050578109092557,-0.7284170564645629,Risk-Reward
4,4.0,6.407275694142456,6.727691755856665,6.674082886270277,-0.32041606171420955,-4.762644802138525,-0.05360886958638833,-0.7968389684280666,Risk-Reward
5,1.0,10.049725711530304,10.596884068158628,10.9299432944242,-0.5471583566283247,-5.163389097295294,0.33305922626557205,3.1429920731731307,Risk-Reward
5,1.5,8.909022603812387,9.403066995634802,9.595740469059807,-0.4940443918224151,-5.2540771224087415,0.19267347342500507,2.0490492465325425,Risk-Reward
5,2.0,8.078947770907517,8.45179086425282,8.64267541927187,-0.37284309334530263,-4.4114093608522325,0.19088455501904988,2.2585101558345886,Risk-Reward
5,2.5,7.439329872312154,7.737752455824729,7.872936399222524,-0.29842258351257467,-3.8567088468684707,0.13518394339779505,1.7470698910254354,Risk-Reward
5,2.75,7.161218535365718,7.454329588151979,7.653638317210619,-0.29311105278626126,-3.932091401648463,0.1993087290586395,2.6737311075622916,Risk-Reward
5,3.0,7.06990030987884,7.339267261379023,7.520925425485646,-0.2693669515001824,-3.6702158663393507,0.18165816410662305,2.4751539579782262,Risk-Reward
5,3.25,6.827640620922193,7.07935382840551,7.233365028018754,-0.2517132074833164,-3.5555958013192,0.15401119961324383,2.17549798111916,Risk-Reward
5,3.5,6.63003551937074,6.9512199378684345,7.090564344063486,-0.32118441849769486,-4.620547491929666,0.13934440619505128,2.004603615488258,Risk-Reward
5,3.75,6.466009071483441,6.811795840587708,6.955742485172963,-0.34578676910426687,-5.076293787959933,0.14394664458525508,2.113196695173349,Risk-Reward
5,4.0,6.306798171131514,6.649905622687797,6.772846963178921,-0.34310745155628286,-5.15958377492888,0.12294134049112415,1.8487682001332377,Risk-Reward
