v,vw,o,c,h,l,t,n,timestamp
13,1942.2908,1942.27,1941.82,1942.85,1941.82,1695235500000,13,2023-09-20 18:45:00
13,1941.0169,1941.37,1939.88,1942.26,1939.88,1695235800000,13,2023-09-20 18:50:00
13,1940.7277,1939.95,1940.61,1941.72,1939.88,1695236100000,13,2023-09-20 18:55:00
13,1940.1538,1940.07,1940.03,1940.65,1939.23,1695236400000,13,2023-09-20 19:00:00
13,1940.2861,1940.07,1940.74,1940.74,1939.92,1695236700000,13,2023-09-20 19:05:00
13,1940.3554,1940.89,1939.72,1941.15,1939.6,1695237000000,13,2023-09-20 19:10:00
14,1939.1614,1939.79,1937.94,1940.01,1937.94,1695237300000,14,2023-09-20 19:15:00
13,1938.6531,1938.95,1939.03,1939.05,1937.94,1695237600000,13,2023-09-20 19:20:00
13,1939.0008,1939.26,1938.77,1939.26,1938.66,1695237900000,13,2023-09-20 19:25:00
13,1938.0308,1939.06,1936.0,1939.06,1936.0,1695238200000,13,2023-09-20 19:30:00
13,1936.5185,1935.72,1937.35,1937.5,1935.69,1695238500000,13,2023-09-20 19:35:00
12,1936.7333,1937.41,1935.82,1937.64,1935.82,1695238800000,12,2023-09-20 19:40:00
13,1935.3815,1935.31,1935.11,1935.82,1935.02,1695239100000,13,2023-09-20 19:45:00
14,1934.2107,1934.83,1933.78,1934.83,1933.73,1695239400000,14,2023-09-20 19:50:00
13,1933.5992,1934.06,1932.9,1934.06,1932.9,1695239700000,13,2023-09-20 19:55:00
13,1932.7908,1932.71,1932.08,1933.47,1932.08,1695240000000,13,2023-09-20 20:00:00
14,1931.5621,1931.1,1930.96,1932.0,1930.96,1695240300000,14,2023-09-20 20:05:00
13,1930.8623,1930.2,1931.59,1931.59,1930.2,1695240600000,13,2023-09-20 20:10:00
14,1931.7257,1931.44,1931.53,1932.43,1931.18,1695240900000,14,2023-09-20 20:15:00
14,1931.1307,1931.49,1930.88,1931.49,1930.2,1695241200000,14,2023-09-20 20:20:00
13,1931.3246,1931.3,1931.11,1931.78,1930.99,1695241500000,13,2023-09-20 20:25:00
13,1930.7862,1931.02,1930.85,1931.02,1930.64,1695241800000,13,2023-09-20 20:30:00
13,1930.5569,1930.64,1930.14,1930.84,1930.14,1695242100000,13,2023-09-20 20:35:00
13,1929.8323,1930.11,1929.46,1930.11,1929.27,1695242400000,13,2023-09-20 20:40:00
12,1929.4242,1929.81,1929.32,1929.81,1929.31,1695242700000,12,2023-09-20 20:45:00
13,1929.3416,1929.38,1929.18,1929.45,1929.18,1695243000000,13,2023-09-20 20:50:00
12,1929.8125,1929.2,1930.27,1930.29,1929.14,1695243300000,12,2023-09-20 20:55:00
1,1930.27,1930.27,1930.27,1930.27,1930.27,1695243600000,1,2023-09-20 21:00:00
11,1929.9855,1930.08,1930.19,1930.29,1929.53,1695247200000,11,2023-09-20 22:00:00
13,1930.1446,1929.86,1930.25,1930.52,1929.62,1695247500000,13,2023-09-20 22:05:00
15,1930.518,1929.7,1930.56,1930.93,1929.7,1695247800000,15,2023-09-20 22:10:00
14,1930.3257,1929.6,1930.29,1930.9,1929.6,1695248100000,14,2023-09-20 22:15:00
14,1930.8164,1929.93,1931.02,1931.31,1929.93,1695248400000,14,2023-09-20 22:20:00
14,1931.285,1931.24,1931.36,1931.57,1930.4,1695248700000,14,2023-09-20 22:25:00
13,1930.9723,1931.16,1930.89,1931.21,1930.76,1695249000000,13,2023-09-20 22:30:00
12,1930.6633,1930.96,1930.44,1931.01,1930.31,1695249300000,12,2023-09-20 22:35:00
13,1930.4269,1930.31,1930.56,1930.6,1929.8,1695249600000,13,2023-09-20 22:40:00
13,1930.6931,1930.52,1930.83,1931.03,1930.47,1695249900000,13,2023-09-20 22:45:00
13,1930.8446,1931.02,1931.04,1931.04,1930.74,1695250200000,13,2023-09-20 22:50:00
12,1931.0875,1930.92,1931.13,1931.14,1930.92,1695250500000,12,2023-09-20 22:55:00
14,1930.1243,1931.08,1929.85,1931.08,1929.3,1695250800000,14,2023-09-20 23:00:00
13,1930.09,1929.88,1930.39,1930.39,1929.88,1695251100000,13,2023-09-20 23:05:00
13,1930.1869,1930.34,1930.14,1930.34,1930.08,1695251400000,13,2023-09-20 23:10:00
14,1930.0736,1930.25,1930.28,1930.28,1929.4,1695251700000,14,2023-09-20 23:15:00
14,1930.08,1930.08,1930.43,1930.51,1929.4,1695252000000,14,2023-09-20 23:20:00
13,1930.1854,1930.2,1930.18,1930.53,1930.0,1695252300000,13,2023-09-20 23:25:00
12,1930.0108,1930.14,1930.03,1930.14,1929.88,1695252600000,12,2023-09-20 23:30:00
13,1930.0161,1929.95,1930.05,1930.05,1929.95,1695252900000,13,2023-09-20 23:35:00
13,1930.0546,1930.0,1930.01,1930.18,1929.9,1695253200000,13,2023-09-20 23:40:00
13,1930.0108,1930.01,1929.94,1930.12,1929.94,1695253500000,13,2023-09-20 23:45:00
13,1929.6815,1929.95,1929.49,1929.95,1929.26,1695253800000,13,2023-09-20 23:50:00
11,1929.5446,1929.74,1929.33,1929.8,1929.21,1695254100000,11,2023-09-20 23:55:00
13,1929.2285,1929.42,1929.17,1929.43,1928.7,1695254400000,13,2023-09-21 00:00:00
13,1929.3838,1929.3,1929.43,1929.52,1929.17,1695254700000,13,2023-09-21 00:05:00
13,1929.4039,1929.45,1929.37,1929.53,1929.28,1695255000000,13,2023-09-21 00:10:00
13,1929.2515,1929.37,1929.2,1929.38,1928.9,1695255300000,13,2023-09-21 00:15:00
13,1929.0369,1929.0,1928.57,1929.27,1928.57,1695255600000,13,2023-09-21 00:20:00
13,1927.5538,1927.85,1926.86,1928.76,1926.86,1695255900000,13,2023-09-21 00:25:00
13,1926.8008,1926.66,1926.75,1927.46,1926.66,1695256200000,13,2023-09-21 00:30:00
13,1926.5569,1926.75,1926.22,1926.78,1926.16,1695256500000,13,2023-09-21 00:35:00
13,1926.0892,1926.21,1925.15,1926.49,1925.15,1695256800000,13,2023-09-21 00:40:00
13,1925.1623,1925.16,1925.21,1925.63,1924.95,1695257100000,13,2023-09-21 00:45:00
13,1925.1777,1925.11,1924.94,1925.4,1924.94,1695257400000,13,2023-09-21 00:50:00
13,1924.9892,1924.96,1925.07,1925.28,1924.57,1695257700000,13,2023-09-21 00:55:00
13,1924.7062,1924.84,1924.75,1925.03,1924.3,1695258000000,13,2023-09-21 01:00:00
13,1924.9538,1924.85,1924.91,1925.23,1924.68,1695258300000,13,2023-09-21 01:05:00
13,1924.8069,1924.91,1924.96,1924.96,1924.61,1695258600000,13,2023-09-21 01:10:00
13,1925.4315,1925.25,1926.1,1926.1,1924.61,1695258900000,13,2023-09-21 01:15:00
13,1926.0138,1926.21,1925.98,1926.21,1925.42,1695259200000,13,2023-09-21 01:20:00
14,1925.1214,1925.59,1925.0,1925.59,1924.51,1695259500000,14,2023-09-21 01:25:00
13,1925.8062,1925.16,1926.54,1926.54,1924.92,1695259800000,13,2023-09-21 01:30:00
13,1926.3038,1926.33,1926.3,1926.53,1926.12,1695260100000,13,2023-09-21 01:35:00
12,1926.175,1926.19,1926.2,1926.29,1926.08,1695260400000,12,2023-09-21 01:40:00
13,1926.7861,1926.67,1926.67,1926.97,1926.11,1695260700000,13,2023-09-21 01:45:00
14,1926.7807,1926.62,1926.9,1927.11,1926.0,1695261000000,14,2023-09-21 01:50:00
13,1926.8969,1926.88,1926.78,1927.11,1926.78,1695261300000,13,2023-09-21 01:55:00
12,1926.9575,1926.86,1927.05,1927.17,1926.8,1695261600000,12,2023-09-21 02:00:00
13,1927.0685,1926.96,1927.25,1927.25,1926.93,1695261900000,13,2023-09-21 02:05:00
13,1927.1885,1927.21,1927.06,1927.45,1926.98,1695262200000,13,2023-09-21 02:10:00
13,1926.9523,1926.97,1926.84,1927.06,1926.84,1695262500000,13,2023-09-21 02:15:00
13,1926.8815,1926.76,1926.96,1926.96,1926.75,1695262800000,13,2023-09-21 02:20:00
14,1926.7286,1926.2,1926.47,1927.03,1926.2,1695263100000,14,2023-09-21 02:25:00
13,1926.2546,1926.59,1926.57,1926.63,1925.83,1695263400000,13,2023-09-21 02:30:00
13,1926.7123,1926.65,1926.39,1926.99,1926.39,1695263700000,13,2023-09-21 02:35:00
13,1926.21,1926.33,1926.09,1926.53,1926.05,1695264000000,13,2023-09-21 02:40:00
13,1926.5869,1926.26,1926.69,1926.82,1926.19,1695264300000,13,2023-09-21 02:45:00
13,1926.5723,1926.87,1926.24,1927.06,1926.24,1695264600000,13,2023-09-21 02:50:00
13,1926.4831,1926.42,1926.6,1926.6,1926.28,1695264900000,13,2023-09-21 02:55:00
13,1926.9123,1926.79,1927.18,1927.18,1926.52,1695265200000,13,2023-09-21 03:00:00
13,1927.3462,1927.08,1927.45,1927.54,1927.08,1695265500000,13,2023-09-21 03:05:00
14,1927.6329,1927.52,1927.58,1927.74,1927.45,1695265800000,14,2023-09-21 03:10:00
13,1927.8485,1927.57,1927.87,1928.08,1927.57,1695266100000,13,2023-09-21 03:15:00
13,1928.0277,1927.98,1928.15,1928.32,1927.87,1695266400000,13,2023-09-21 03:20:00
13,1927.9592,1928.13,1927.77,1928.15,1927.73,1695266700000,13,2023-09-21 03:25:00
13,1928.1631,1927.81,1928.44,1928.56,1927.77,1695267000000,13,2023-09-21 03:30:00
14,1928.4014,1928.55,1928.53,1928.6,1927.4,1695267300000,14,2023-09-21 03:35:00
14,1928.4057,1928.32,1928.3,1928.55,1927.6,1695267600000,14,2023-09-21 03:40:00
13,1928.13,1928.3,1928.01,1928.3,1927.96,1695267900000,13,2023-09-21 03:45:00
13,1928.0238,1927.96,1928.08,1928.11,1927.95,1695268200000,13,2023-09-21 03:50:00
12,1927.9833,1927.96,1928.25,1928.25,1927.79,1695268500000,12,2023-09-21 03:55:00
13,1927.9839,1928.27,1927.97,1928.27,1927.83,1695268800000,13,2023-09-21 04:00:00
13,1927.9438,1927.97,1928.08,1928.08,1927.8,1695269100000,13,2023-09-21 04:05:00
13,1928.0785,1928.07,1928.2,1928.2,1928.01,1695269400000,13,2023-09-21 04:10:00
12,1928.1708,1928.18,1928.2,1928.29,1928.09,1695269700000,12,2023-09-21 04:15:00
14,1928.1243,1927.4,1928.2,1928.29,1927.4,1695270000000,14,2023-09-21 04:20:00
12,1928.4283,1928.26,1928.41,1928.52,1928.2,1695270300000,12,2023-09-21 04:25:00
13,1928.2477,1928.38,1928.01,1928.49,1928.01,1695270600000,13,2023-09-21 04:30:00
13,1928.1677,1928.06,1928.13,1928.25,1928.01,1695270900000,13,2023-09-21 04:35:00
13,1928.2,1928.14,1928.12,1928.33,1928.04,1695271200000,13,2023-09-21 04:40:00
13,1928.1385,1928.11,1928.38,1928.38,1927.85,1695271500000,13,2023-09-21 04:45:00
13,1928.0446,1927.87,1928.08,1928.38,1927.82,1695271800000,13,2023-09-21 04:50:00
13,1927.9392,1928.01,1927.9,1928.08,1927.85,1695272100000,13,2023-09-21 04:55:00
13,1927.3392,1927.63,1927.11,1927.9,1927.01,1695272400000,13,2023-09-21 05:00:00
13,1927.14,1927.18,1927.27,1927.27,1927.03,1695272700000,13,2023-09-21 05:05:00
11,1927.8382,1927.31,1928.39,1928.41,1927.27,1695273000000,11,2023-09-21 05:10:00
14,1928.3029,1928.4,1928.24,1928.51,1927.5,1695273300000,14,2023-09-21 05:15:00
14,1928.3114,1928.42,1928.33,1928.46,1927.5,1695273600000,14,2023-09-21 05:20:00
13,1928.0538,1927.5,1928.22,1928.33,1927.5,1695273900000,13,2023-09-21 05:25:00
13,1928.3823,1928.34,1927.99,1928.82,1927.95,1695274200000,13,2023-09-21 05:30:00
13,1928.0161,1927.93,1928.26,1928.34,1927.83,1695274500000,13,2023-09-21 05:35:00
13,1928.1115,1928.13,1928.21,1928.26,1927.96,1695274800000,13,2023-09-21 05:40:00
13,1928.4354,1928.03,1928.86,1928.86,1928.03,1695275100000,13,2023-09-21 05:45:00
13,1928.7177,1928.87,1928.68,1928.87,1928.58,1695275400000,13,2023-09-21 05:50:00
13,1928.4777,1928.71,1928.68,1928.75,1928.22,1695275700000,13,2023-09-21 05:55:00
13,1928.1438,1928.68,1927.88,1928.68,1927.86,1695276000000,13,2023-09-21 06:00:00
13,1928.1431,1927.69,1928.38,1928.38,1927.69,1695276300000,13,2023-09-21 06:05:00
13,1928.7854,1928.26,1929.06,1929.06,1928.25,1695276600000,13,2023-09-21 06:10:00
13,1929.2723,1929.03,1929.46,1929.46,1929.03,1695276900000,13,2023-09-21 06:15:00
13,1929.6692,1929.55,1929.93,1930.05,1929.26,1695277200000,13,2023-09-21 06:20:00
13,1929.9977,1930.15,1929.63,1930.35,1929.53,1695277500000,13,2023-09-21 06:25:00
13,1928.7439,1929.38,1928.5,1929.38,1928.26,1695277800000,13,2023-09-21 06:30:00
14,1928.5114,1928.49,1928.65,1928.77,1927.8,1695278100000,14,2023-09-21 06:35:00
13,1928.4815,1928.62,1928.6,1928.62,1928.39,1695278400000,13,2023-09-21 06:40:00
13,1928.5715,1928.7,1928.41,1928.79,1928.41,1695278700000,13,2023-09-21 06:45:00
13,1928.5354,1928.48,1928.49,1928.6,1928.4,1695279000000,13,2023-09-21 06:50:00
13,1928.3446,1928.39,1928.02,1928.67,1927.96,1695279300000,13,2023-09-21 06:55:00
13,1927.7085,1928.13,1928.03,1928.13,1927.24,1695279600000,13,2023-09-21 07:00:00
13,1927.9892,1927.7,1928.03,1928.32,1927.7,1695279900000,13,2023-09-21 07:05:00
13,1927.4869,1927.7,1927.46,1927.76,1927.14,1695280200000,13,2023-09-21 07:10:00
13,1927.8869,1927.74,1928.15,1928.34,1927.61,1695280500000,13,2023-09-21 07:15:00
13,1927.7631,1927.9,1927.57,1928.05,1927.57,1695280800000,13,2023-09-21 07:20:00
13,1927.8584,1927.44,1927.94,1928.11,1927.44,1695281100000,13,2023-09-21 07:25:00
12,1926.9333,1927.53,1927.12,1927.7,1926.46,1695281400000,12,2023-09-21 07:30:00
14,1926.9443,1927.01,1926.56,1927.51,1926.2,1695281700000,14,2023-09-21 07:35:00
13,1926.6285,1926.98,1926.56,1926.98,1926.42,1695282000000,13,2023-09-21 07:40:00
13,1926.8338,1926.82,1927.14,1927.16,1926.57,1695282300000,13,2023-09-21 07:45:00
13,1927.0408,1926.75,1927.02,1927.14,1926.75,1695282600000,13,2023-09-21 07:50:00
13,1927.0346,1927.06,1927.07,1927.15,1926.9,1695282900000,13,2023-09-21 07:55:00
13,1926.9854,1927.14,1927.04,1927.37,1926.85,1695283200000,13,2023-09-21 08:00:00
13,1926.7184,1926.93,1926.74,1926.93,1926.46,1695283500000,13,2023-09-21 08:05:00
13,1926.5038,1926.64,1926.7,1926.85,1926.2,1695283800000,13,2023-09-21 08:10:00
14,1926.4743,1926.44,1926.79,1926.79,1926.23,1695284100000,14,2023-09-21 08:15:00
13,1926.9169,1926.4,1927.12,1927.12,1926.4,1695284400000,13,2023-09-21 08:20:00
13,1927.0108,1927.07,1926.96,1927.15,1926.85,1695284700000,13,2023-09-21 08:25:00
13,1926.4677,1926.96,1926.08,1926.96,1926.05,1695285000000,13,2023-09-21 08:30:00
13,1925.6992,1926.27,1925.41,1926.27,1925.41,1695285300000,13,2023-09-21 08:35:00
12,1925.4058,1925.53,1925.27,1925.53,1925.25,1695285600000,12,2023-09-21 08:40:00
13,1925.1838,1925.44,1925.02,1925.47,1924.94,1695285900000,13,2023-09-21 08:45:00
13,1924.1038,1925.14,1923.38,1925.14,1923.33,1695286200000,13,2023-09-21 08:50:00
12,1923.145,1923.68,1923.04,1923.68,1922.92,1695286500000,12,2023-09-21 08:55:00
14,1922.92,1923.22,1923.1,1923.24,1922.1,1695286800000,14,2023-09-21 09:00:00
13,1922.9569,1922.91,1922.86,1923.28,1922.75,1695287100000,13,2023-09-21 09:05:00
13,1922.8392,1922.96,1922.7,1923.02,1922.66,1695287400000,13,2023-09-21 09:10:00
13,1922.6554,1922.86,1922.71,1922.86,1922.46,1695287700000,13,2023-09-21 09:15:00
14,1922.7086,1922.46,1923.04,1923.04,1921.9,1695288000000,14,2023-09-21 09:20:00
13,1922.8731,1922.79,1922.63,1923.11,1922.62,1695288300000,13,2023-09-21 09:25:00
14,1923.0593,1922.94,1923.12,1923.5,1922.3,1695288600000,14,2023-09-21 09:30:00
13,1923.3877,1922.83,1923.8,1923.8,1922.83,1695288900000,13,2023-09-21 09:35:00
12,1923.8267,1923.65,1924.13,1924.24,1923.48,1695289200000,12,2023-09-21 09:40:00
13,1924.1869,1924.05,1924.53,1924.53,1923.95,1695289500000,13,2023-09-21 09:45:00
13,1924.57,1924.26,1924.44,1924.74,1924.26,1695289800000,13,2023-09-21 09:50:00
13,1924.3469,1924.69,1924.64,1924.69,1924.03,1695290100000,13,2023-09-21 09:55:00
12,1924.3933,1924.44,1924.15,1924.56,1924.15,1695290400000,12,2023-09-21 10:00:00
13,1924.1731,1924.03,1924.34,1924.34,1924.03,1695290700000,13,2023-09-21 10:05:00
13,1924.2692,1924.23,1924.7,1924.7,1923.77,1695291000000,13,2023-09-21 10:10:00
14,1924.785,1924.75,1924.78,1924.9,1924.7,1695291300000,14,2023-09-21 10:15:00
13,1924.9415,1924.88,1925.01,1925.1,1924.78,1695291600000,13,2023-09-21 10:20:00
13,1925.0977,1924.89,1925.35,1925.4,1924.83,1695291900000,13,2023-09-21 10:25:00
13,1925.6592,1925.38,1925.55,1925.95,1925.35,1695292200000,13,2023-09-21 10:30:00
13,1925.3015,1925.4,1925.33,1925.55,1925.14,1695292500000,13,2023-09-21 10:35:00
13,1925.2985,1925.44,1925.45,1925.45,1925.14,1695292800000,13,2023-09-21 10:40:00
13,1925.2531,1925.57,1924.85,1925.57,1924.85,1695293100000,13,2023-09-21 10:45:00
13,1924.6569,1924.64,1924.5,1924.85,1924.5,1695293400000,13,2023-09-21 10:50:00
14,1924.9386,1924.74,1925.05,1925.26,1924.3,1695293700000,14,2023-09-21 10:55:00
13,1924.4784,1925.19,1923.84,1925.19,1923.63,1695294000000,13,2023-09-21 11:00:00
13,1923.6092,1923.59,1923.47,1923.95,1923.32,1695294300000,13,2023-09-21 11:05:00
13,1923.4561,1923.45,1923.25,1923.88,1923.13,1695294600000,13,2023-09-21 11:10:00
13,1922.64,1922.84,1922.17,1923.25,1922.17,1695294900000,13,2023-09-21 11:15:00
13,1921.8723,1921.91,1921.23,1922.17,1921.23,1695295200000,13,2023-09-21 11:20:00
13,1921.1377,1921.12,1921.44,1921.44,1920.87,1695295500000,13,2023-09-21 11:25:00
14,1920.8993,1921.23,1920.73,1921.23,1920.0,1695295800000,14,2023-09-21 11:30:00
13,1921.2792,1920.83,1921.26,1921.62,1920.73,1695296100000,13,2023-09-21 11:35:00
13,1921.1592,1921.03,1921.07,1921.42,1920.97,1695296400000,13,2023-09-21 11:40:00
13,1921.5831,1921.35,1920.98,1922.22,1920.98,1695296700000,13,2023-09-21 11:45:00
13,1920.9046,1921.22,1920.72,1921.22,1920.53,1695297000000,13,2023-09-21 11:50:00
13,1920.4962,1920.77,1920.63,1920.77,1920.24,1695297300000,13,2023-09-21 11:55:00
12,1919.9083,1919.82,1919.55,1920.63,1919.49,1695297600000,12,2023-09-21 12:00:00
13,1919.0192,1919.51,1918.06,1919.55,1918.06,1695297900000,13,2023-09-21 12:05:00
13,1918.4692,1918.29,1918.26,1919.05,1918.25,1695298200000,13,2023-09-21 12:10:00
13,1917.3915,1918.43,1915.93,1918.43,1915.93,1695298500000,13,2023-09-21 12:15:00
13,1916.14,1915.95,1916.86,1916.86,1915.58,1695298800000,13,2023-09-21 12:20:00
13,1917.7546,1917.14,1918.06,1918.34,1916.41,1695299100000,13,2023-09-21 12:25:00
13,1916.22,1916.56,1916.2,1918.06,1915.22,1695299400000,13,2023-09-21 12:30:00
13,1915.6592,1915.93,1915.55,1916.2,1915.37,1695299700000,13,2023-09-21 12:35:00
13,1915.9292,1915.85,1915.0,1916.74,1915.0,1695300000000,13,2023-09-21 12:40:00
13,1915.7254,1915.66,1917.0,1917.0,1914.86,1695300300000,13,2023-09-21 12:45:00
12,1914.9275,1916.16,1914.91,1916.16,1914.06,1695300600000,12,2023-09-21 12:50:00
13,1915.1108,1915.23,1915.85,1915.85,1914.44,1695300900000,13,2023-09-21 12:55:00
13,1917.2077,1916.95,1917.68,1917.68,1915.85,1695301200000,13,2023-09-21 13:00:00
13,1916.6254,1917.57,1915.47,1917.57,1915.41,1695301500000,13,2023-09-21 13:05:00
13,1914.8677,1915.58,1915.7,1915.7,1913.9,1695301800000,13,2023-09-21 13:10:00
13,1915.0131,1915.45,1914.99,1915.45,1914.5,1695302100000,13,2023-09-21 13:15:00
13,1915.9015,1915.1,1917.07,1917.07,1915.1,1695302400000,13,2023-09-21 13:20:00
11,1916.8936,1916.75,1916.96,1917.23,1916.42,1695302700000,11,2023-09-21 13:25:00
13,1916.2177,1916.47,1915.66,1916.96,1915.66,1695303000000,13,2023-09-21 13:30:00
13,1916.5392,1916.45,1916.99,1916.99,1915.69,1695303300000,13,2023-09-21 13:35:00
13,1916.9484,1916.78,1916.34,1917.79,1916.34,1695303600000,13,2023-09-21 13:40:00
14,1917.3764,1916.6,1916.94,1918.67,1916.51,1695303900000,14,2023-09-21 13:45:00
13,1916.5139,1916.71,1915.93,1917.36,1915.78,1695304200000,13,2023-09-21 13:50:00
13,1915.96,1915.69,1916.31,1916.47,1915.23,1695304500000,13,2023-09-21 13:55:00
13,1917.0369,1916.62,1917.8,1918.17,1915.27,1695304800000,13,2023-09-21 14:00:00
12,1918.8242,1917.99,1919.2,1921.26,1917.56,1695305100000,12,2023-09-21 14:05:00
12,1919.7592,1919.9,1920.13,1920.13,1919.24,1695305400000,12,2023-09-21 14:10:00
12,1920.625,1920.66,1920.3,1921.44,1920.24,1695305700000,12,2023-09-21 14:15:00
13,1921.3561,1921.21,1921.13,1921.96,1920.66,1695306000000,13,2023-09-21 14:20:00
13,1921.2977,1921.33,1921.19,1921.6,1920.9,1695306300000,13,2023-09-21 14:25:00
13,1922.3277,1921.64,1923.14,1923.24,1921.11,1695306600000,13,2023-09-21 14:30:00
13,1923.2546,1923.07,1923.28,1923.69,1922.31,1695306900000,13,2023-09-21 14:35:00
13,1921.9446,1923.17,1921.22,1923.27,1920.02,1695307200000,13,2023-09-21 14:40:00
13,1919.3708,1919.68,1919.03,1919.89,1918.91,1695307500000,13,2023-09-21 14:45:00
13,1919.2215,1919.12,1919.38,1919.75,1918.82,1695307800000,13,2023-09-21 14:50:00
13,1920.27,1919.51,1920.54,1920.76,1919.51,1695308100000,13,2023-09-21 14:55:00
13,1919.6054,1920.31,1919.37,1920.31,1918.9,1695308400000,13,2023-09-21 15:00:00
13,1920.0208,1919.91,1920.2,1920.47,1919.72,1695308700000,13,2023-09-21 15:05:00
13,1920.1038,1920.55,1919.43,1920.97,1919.43,1695309000000,13,2023-09-21 15:10:00
14,1918.77,1919.65,1918.55,1919.65,1918.0,1695309300000,14,2023-09-21 15:15:00
13,1918.2731,1918.34,1918.52,1918.53,1917.85,1695309600000,13,2023-09-21 15:20:00
14,1918.0879,1918.17,1918.1,1918.61,1917.2,1695309900000,14,2023-09-21 15:25:00
13,1918.36,1917.99,1918.46,1919.09,1917.99,1695310200000,13,2023-09-21 15:30:00
13,1918.3608,1919.12,1918.16,1919.13,1918.06,1695310500000,13,2023-09-21 15:35:00
13,1917.8846,1918.26,1917.65,1918.26,1917.56,1695310800000,13,2023-09-21 15:40:00
14,1917.7836,1918.05,1917.5,1918.15,1916.9,1695311100000,14,2023-09-21 15:45:00
13,1918.0477,1917.89,1917.98,1918.36,1917.77,1695311400000,13,2023-09-21 15:50:00
13,1917.5723,1917.55,1917.5,1917.87,1917.39,1695311700000,13,2023-09-21 15:55:00
13,1917.7285,1917.4,1917.71,1917.96,1917.4,1695312000000,13,2023-09-21 16:00:00
12,1917.535,1917.99,1916.74,1918.29,1916.74,1695312300000,12,2023-09-21 16:05:00
12,1916.7217,1916.48,1916.96,1917.07,1916.48,1695312600000,12,2023-09-21 16:10:00
13,1916.9131,1916.68,1917.01,1917.12,1916.68,1695312900000,13,2023-09-21 16:15:00
14,1917.6493,1917.01,1918.29,1918.39,1917.01,1695313200000,14,2023-09-21 16:20:00
13,1918.23,1917.99,1918.04,1918.48,1917.99,1695313500000,13,2023-09-21 16:25:00
13,1918.5023,1918.45,1918.72,1918.81,1918.07,1695313800000,13,2023-09-21 16:30:00
13,1918.3885,1918.68,1917.94,1918.69,1917.94,1695314100000,13,2023-09-21 16:35:00
13,1918.1638,1918.09,1918.29,1918.44,1917.92,1695314400000,13,2023-09-21 16:40:00
12,1918.47,1918.19,1918.5,1918.64,1918.19,1695314700000,12,2023-09-21 16:45:00
14,1918.7964,1918.39,1918.89,1919.19,1918.0,1695315000000,14,2023-09-21 16:50:00
14,1919.395,1918.87,1919.62,1919.87,1918.87,1695315300000,14,2023-09-21 16:55:00
13,1919.5615,1919.65,1919.59,1919.7,1919.33,1695315600000,13,2023-09-21 17:00:00
13,1919.6169,1919.49,1919.25,1919.88,1919.25,1695315900000,13,2023-09-21 17:05:00
13,1919.4723,1919.41,1919.41,1919.68,1919.2,1695316200000,13,2023-09-21 17:10:00
13,1919.0839,1919.51,1919.11,1919.51,1918.68,1695316500000,13,2023-09-21 17:15:00
13,1919.2008,1919.09,1919.71,1919.71,1918.94,1695316800000,13,2023-09-21 17:20:00
14,1919.43,1919.53,1919.64,1919.81,1918.7,1695317100000,14,2023-09-21 17:25:00
13,1919.84,1919.88,1919.79,1919.98,1919.3,1695317400000,13,2023-09-21 17:30:00
13,1920.0038,1919.98,1920.04,1920.27,1919.85,1695317700000,13,2023-09-21 17:35:00
13,1920.2431,1920.22,1919.92,1920.63,1919.74,1695318000000,13,2023-09-21 17:40:00
13,1920.1438,1919.94,1920.23,1920.43,1919.83,1695318300000,13,2023-09-21 17:45:00
13,1920.5008,1920.33,1920.71,1920.73,1920.23,1695318600000,13,2023-09-21 17:50:00
14,1920.7364,1920.75,1920.45,1921.21,1920.3,1695318900000,14,2023-09-21 17:55:00
13,1920.2892,1920.51,1920.41,1920.52,1920.04,1695319200000,13,2023-09-21 18:00:00
13,1920.3308,1920.3,1920.09,1920.51,1920.09,1695319500000,13,2023-09-21 18:05:00
13,1920.1408,1919.99,1920.05,1920.34,1919.92,1695319800000,13,2023-09-21 18:10:00
13,1919.9046,1920.11,1919.62,1920.11,1919.62,1695320100000,13,2023-09-21 18:15:00
13,1919.8777,1919.64,1920.13,1920.14,1919.63,1695320400000,13,2023-09-21 18:20:00
13,1920.2892,1920.11,1920.4,1920.46,1920.11,1695320700000,13,2023-09-21 18:25:00
13,1920.3692,1920.33,1920.35,1920.46,1920.26,1695321000000,13,2023-09-21 18:30:00
13,1920.5738,1920.37,1920.73,1920.73,1920.37,1695321300000,13,2023-09-21 18:35:00
13,1920.8669,1920.74,1921.04,1921.04,1920.68,1695321600000,13,2023-09-21 18:40:00
13,1920.8431,1921.1,1920.19,1921.1,1920.19,1695321900000,13,2023-09-21 18:45:00
13,1920.3315,1920.32,1920.27,1920.53,1920.22,1695322200000,13,2023-09-21 18:50:00
13,1920.1669,1920.2,1919.8,1920.28,1919.8,1695322500000,13,2023-09-21 18:55:00
13,1919.7754,1919.8,1919.67,1920.05,1919.66,1695322800000,13,2023-09-21 19:00:00
13,1919.8515,1919.67,1920.14,1920.14,1919.55,1695323100000,13,2023-09-21 19:05:00
14,1920.4107,1919.4,1920.63,1920.66,1919.4,1695323400000,14,2023-09-21 19:10:00
12,1920.6817,1920.72,1920.55,1920.84,1920.53,1695323700000,12,2023-09-21 19:15:00
13,1920.6308,1920.46,1920.59,1920.72,1920.46,1695324000000,13,2023-09-21 19:20:00
