v,vw,o,c,h,l,t,n,timestamp
14,2333.045,2332.1,2332.97,2333.65,2332.1,1719309600000,14,2024-06-25 10:00:00
13,2333.9861,2333.48,2334.13,2335.17,2333.37,1719309900000,13,2024-06-25 10:05:00
12,2335.195,2334.8,2335.52,2335.58,2334.21,1719310200000,12,2024-06-25 10:10:00
13,2335.5969,2336.24,2335.48,2336.24,2335.08,1719310500000,13,2024-06-25 10:15:00
13,2336.0469,2335.16,2336.51,2336.66,2335.16,1719310800000,13,2024-06-25 10:20:00
13,2336.3762,2336.37,2336.05,2336.93,2335.6,1719311100000,13,2024-06-25 10:25:00
13,2335.4439,2335.41,2335.29,2335.84,2334.88,1719311400000,13,2024-06-25 10:30:00
13,2334.9108,2334.68,2334.8,2335.28,2334.68,1719311700000,13,2024-06-25 10:35:00
12,2334.5717,2334.7,2334.39,2335.36,2333.93,1719312000000,12,2024-06-25 10:40:00
13,2335.7539,2335.75,2335.75,2336.26,2334.94,1719312300000,13,2024-06-25 10:45:00
13,2335.0746,2335.39,2334.77,2335.54,2334.64,1719312600000,13,2024-06-25 10:50:00
13,2335.2523,2335.07,2335.14,2335.41,2335.06,1719312900000,13,2024-06-25 10:55:00
12,2334.6175,2335.76,2334.05,2335.76,2334.05,1719313200000,12,2024-06-25 11:00:00
12,2333.6692,2334.12,2333.76,2334.12,2333.07,1719313500000,12,2024-06-25 11:05:00
13,2333.3269,2333.6,2332.96,2333.84,2332.96,1719313800000,13,2024-06-25 11:10:00
13,2333.2869,2333.17,2333.37,2333.88,2332.83,1719314100000,13,2024-06-25 11:15:00
13,2333.1777,2333.31,2332.15,2333.63,2332.15,1719314400000,13,2024-06-25 11:20:00
14,2331.055,2332.97,2330.21,2332.97,2329.5,1719314700000,14,2024-06-25 11:25:00
14,2330.1929,2330.5,2330.49,2331.01,2329.47,1719315000000,14,2024-06-25 11:30:00
12,2329.5042,2330.49,2329.44,2330.49,2329.01,1719315300000,12,2024-06-25 11:35:00
12,2328.4458,2329.07,2328.64,2329.1,2327.8,1719315600000,12,2024-06-25 11:40:00
13,2328.8123,2327.8,2330.05,2330.05,2327.5,1719315900000,13,2024-06-25 11:45:00
14,2329.615,2329.0,2329.82,2330.32,2328.4,1719316200000,14,2024-06-25 11:50:00
14,2329.73,2329.49,2330.0,2330.18,2328.7,1719316500000,14,2024-06-25 11:55:00
13,2329.9362,2329.79,2329.9,2330.22,2329.59,1719316800000,13,2024-06-25 12:00:00
13,2329.7808,2329.99,2329.55,2330.09,2329.44,1719317100000,13,2024-06-25 12:05:00
13,2329.4377,2329.44,2328.59,2330.14,2328.59,1719317400000,13,2024-06-25 12:10:00
12,2328.2517,2328.61,2328.08,2328.61,2327.7,1719317700000,12,2024-06-25 12:15:00
13,2328.4454,2327.87,2328.59,2329.46,2327.7,1719318000000,13,2024-06-25 12:20:00
13,2328.2369,2329.1,2329.55,2329.55,2327.53,1719318300000,13,2024-06-25 12:25:00
13,2327.3885,2327.81,2328.25,2328.25,2325.93,1719318600000,13,2024-06-25 12:30:00
13,2327.0969,2327.65,2326.41,2328.78,2325.69,1719318900000,13,2024-06-25 12:35:00
13,2326.5323,2326.14,2325.74,2327.34,2325.74,1719319200000,13,2024-06-25 12:40:00
13,2325.97,2326.55,2325.12,2326.74,2324.97,1719319500000,13,2024-06-25 12:45:00
12,2325.4667,2325.76,2324.17,2326.23,2324.17,1719319800000,12,2024-06-25 12:50:00
13,2325.0715,2325.53,2324.42,2325.54,2324.42,1719320100000,13,2024-06-25 12:55:00
13,2323.8777,2323.8,2325.06,2325.06,2322.23,1719320400000,13,2024-06-25 13:00:00
13,2324.9723,2325.64,2324.06,2326.41,2323.21,1719320700000,13,2024-06-25 13:05:00
13,2325.0715,2325.09,2324.99,2325.79,2324.14,1719321000000,13,2024-06-25 13:10:00
13,2325.8277,2324.98,2326.21,2326.78,2324.62,1719321300000,13,2024-06-25 13:15:00
13,2325.9308,2325.89,2325.81,2326.77,2325.53,1719321600000,13,2024-06-25 13:20:00
13,2324.7454,2325.26,2324.06,2326.09,2323.03,1719321900000,13,2024-06-25 13:25:00
13,2323.1069,2324.46,2322.44,2324.46,2322.31,1719322200000,13,2024-06-25 13:30:00
11,2321.9136,2320.95,2321.65,2323.25,2320.95,1719322500000,11,2024-06-25 13:35:00
12,2322.595,2322.49,2321.14,2324.02,2320.9,1719322800000,12,2024-06-25 13:40:00
12,2322.7583,2321.71,2324.05,2324.05,2321.71,1719323100000,12,2024-06-25 13:45:00
14,2324.7236,2323.91,2324.36,2325.62,2323.13,1719323400000,14,2024-06-25 13:50:00
13,2324.7946,2324.32,2325.57,2325.57,2324.32,1719323700000,13,2024-06-25 13:55:00
13,2324.6108,2325.45,2322.23,2325.87,2322.23,1719324000000,13,2024-06-25 14:00:00
12,2322.4258,2322.39,2321.0,2324.26,2321.0,1719324300000,12,2024-06-25 14:05:00
13,2322.2438,2319.91,2323.29,2323.29,2319.91,1719324600000,13,2024-06-25 14:10:00
14,2323.6043,2324.1,2324.1,2324.1,2322.5,1719324900000,14,2024-06-25 14:15:00
12,2325.8283,2324.7,2326.64,2327.59,2323.52,1719325200000,12,2024-06-25 14:20:00
12,2324.4075,2326.31,2324.42,2326.31,2323.04,1719325500000,12,2024-06-25 14:25:00
13,2325.0623,2323.56,2325.65,2326.49,2323.4,1719325800000,13,2024-06-25 14:30:00
12,2325.5825,2325.68,2324.82,2326.23,2324.82,1719326100000,12,2024-06-25 14:35:00
13,2324.6362,2325.12,2324.67,2325.43,2324.01,1719326400000,13,2024-06-25 14:40:00
13,2325.4415,2325.28,2326.16,2326.17,2324.11,1719326700000,13,2024-06-25 14:45:00
13,2326.06,2326.08,2325.71,2326.45,2325.56,1719327000000,13,2024-06-25 14:50:00
13,2326.4154,2325.77,2327.09,2327.09,2325.75,1719327300000,13,2024-06-25 14:55:00
14,2327.1071,2327.39,2327.21,2327.4,2326.3,1719327600000,14,2024-06-25 15:00:00
13,2326.3423,2327.28,2327.14,2327.29,2324.9,1719327900000,13,2024-06-25 15:05:00
14,2325.7079,2327.2,2324.01,2327.2,2324.01,1719328200000,14,2024-06-25 15:10:00
13,2322.8823,2323.8,2321.61,2324.94,2320.93,1719328500000,13,2024-06-25 15:15:00
13,2321.7592,2321.87,2321.59,2322.13,2321.12,1719328800000,13,2024-06-25 15:20:00
13,2320.7069,2320.68,2320.82,2321.39,2320.32,1719329100000,13,2024-06-25 15:25:00
13,2318.8685,2320.47,2317.75,2320.86,2316.44,1719329400000,13,2024-06-25 15:30:00
13,2319.3954,2318.59,2319.78,2320.14,2317.69,1719329700000,13,2024-06-25 15:35:00
13,2319.9008,2319.21,2319.84,2320.49,2319.21,1719330000000,13,2024-06-25 15:40:00
13,2321.7,2320.31,2322.9,2322.9,2319.75,1719330300000,13,2024-06-25 15:45:00
12,2322.8675,2323.1,2322.87,2323.19,2322.27,1719330600000,12,2024-06-25 15:50:00
13,2323.7854,2323.61,2324.76,2324.76,2322.87,1719330900000,13,2024-06-25 15:55:00
13,2324.6154,2324.74,2324.6,2324.83,2323.89,1719331200000,13,2024-06-25 16:00:00
14,2324.0314,2324.26,2323.61,2324.61,2323.2,1719331500000,14,2024-06-25 16:05:00
13,2323.25,2323.54,2323.14,2323.74,2322.66,1719331800000,13,2024-06-25 16:10:00
13,2322.4292,2323.26,2321.86,2323.29,2321.49,1719332100000,13,2024-06-25 16:15:00
13,2321.2323,2321.57,2320.23,2321.86,2320.09,1719332400000,13,2024-06-25 16:20:00
13,2319.6139,2319.78,2318.81,2320.23,2318.81,1719332700000,13,2024-06-25 16:25:00
13,2318.3954,2319.01,2317.64,2319.14,2317.64,1719333000000,13,2024-06-25 16:30:00
13,2318.19,2317.75,2319.13,2319.13,2317.33,1719333300000,13,2024-06-25 16:35:00
14,2319.0736,2319.25,2318.83,2319.7,2317.7,1719333600000,14,2024-06-25 16:40:00
14,2318.4857,2319.01,2318.73,2319.01,2317.5,1719333900000,14,2024-06-25 16:45:00
13,2318.0654,2318.86,2317.72,2318.86,2317.5,1719334200000,13,2024-06-25 16:50:00
14,2317.1107,2316.79,2317.8,2317.84,2315.73,1719334500000,14,2024-06-25 16:55:00
13,2317.77,2317.82,2317.35,2318.36,2317.23,1719334800000,13,2024-06-25 17:00:00
13,2317.2131,2316.93,2316.85,2317.84,2316.85,1719335100000,13,2024-06-25 17:05:00
13,2317.7,2316.85,2317.7,2318.39,2316.85,1719335400000,13,2024-06-25 17:10:00
13,2318.0831,2317.87,2318.16,2318.37,2317.7,1719335700000,13,2024-06-25 17:15:00
12,2318.0167,2318.4,2318.2,2318.4,2317.53,1719336000000,12,2024-06-25 17:20:00
13,2318.3977,2318.26,2318.95,2318.95,2317.54,1719336300000,13,2024-06-25 17:25:00
13,2318.7369,2318.78,2318.76,2318.95,2318.3,1719336600000,13,2024-06-25 17:30:00
13,2319.1623,2318.99,2319.16,2319.75,2318.76,1719336900000,13,2024-06-25 17:35:00
13,2319.3477,2319.17,2319.69,2319.69,2319.09,1719337200000,13,2024-06-25 17:40:00
13,2319.4877,2319.71,2319.2,2319.73,2319.2,1719337500000,13,2024-06-25 17:45:00
13,2318.8546,2318.8,2318.53,2319.2,2318.28,1719337800000,13,2024-06-25 17:50:00
12,2318.8467,2318.68,2319.19,2319.19,2318.53,1719338100000,12,2024-06-25 17:55:00
14,2318.6621,2319.64,2317.96,2319.64,2317.1,1719338400000,14,2024-06-25 18:00:00
14,2317.7764,2317.96,2318.51,2318.51,2317.23,1719338700000,14,2024-06-25 18:05:00
13,2318.1108,2318.51,2317.67,2318.51,2317.62,1719339000000,13,2024-06-25 18:10:00
13,2317.6146,2317.74,2318.53,2318.53,2316.92,1719339300000,13,2024-06-25 18:15:00
14,2318.2479,2318.73,2317.88,2318.73,2317.3,1719339600000,14,2024-06-25 18:20:00
14,2318.1107,2316.8,2318.65,2318.65,2316.8,1719339900000,14,2024-06-25 18:25:00
13,2319.3946,2319.11,2319.2,2319.64,2318.65,1719340200000,13,2024-06-25 18:30:00
13,2319.1277,2319.1,2319.23,2319.26,2318.87,1719340500000,13,2024-06-25 18:35:00
13,2319.1116,2319.14,2318.81,2319.28,2318.75,1719340800000,13,2024-06-25 18:40:00
14,2318.43,2317.8,2318.35,2318.81,2317.8,1719341100000,14,2024-06-25 18:45:00
13,2318.4815,2318.39,2318.89,2319.01,2318.26,1719341400000,13,2024-06-25 18:50:00
13,2318.8854,2318.71,2319.23,2319.23,2318.69,1719341700000,13,2024-06-25 18:55:00
13,2319.1931,2318.84,2319.22,2319.4,2318.84,1719342000000,13,2024-06-25 19:00:00
13,2319.79,2319.59,2319.55,2320.28,2319.52,1719342300000,13,2024-06-25 19:05:00
13,2319.4908,2319.48,2319.39,2319.73,2319.18,1719342600000,13,2024-06-25 19:10:00
12,2319.6442,2319.64,2319.44,2319.79,2319.44,1719342900000,12,2024-06-25 19:15:00
13,2319.8485,2319.58,2319.84,2320.04,2319.58,1719343200000,13,2024-06-25 19:20:00
14,2319.8486,2320.06,2320.01,2320.07,2318.8,1719343500000,14,2024-06-25 19:25:00
13,2319.5808,2319.78,2319.32,2319.78,2319.32,1719343800000,13,2024-06-25 19:30:00
13,2319.5015,2319.28,2319.54,2319.63,2319.28,1719344100000,13,2024-06-25 19:35:00
14,2319.2479,2319.34,2319.3,2319.46,2318.4,1719344400000,14,2024-06-25 19:40:00
12,2319.41,2319.44,2319.37,2319.54,2319.26,1719344700000,12,2024-06-25 19:45:00
13,2319.4269,2319.34,2319.36,2319.57,2319.34,1719345000000,13,2024-06-25 19:50:00
13,2319.5608,2319.45,2319.79,2319.79,2319.42,1719345300000,13,2024-06-25 19:55:00
12,2319.1367,2319.66,2318.87,2319.66,2318.62,1719345600000,12,2024-06-25 20:00:00
13,2318.9023,2318.86,2318.55,2319.16,2318.55,1719345900000,13,2024-06-25 20:05:00
12,2318.3958,2318.69,2318.3,2318.69,2318.15,1719346200000,12,2024-06-25 20:10:00
14,2318.1064,2318.25,2318.18,2318.33,2317.2,1719346500000,14,2024-06-25 20:15:00
12,2318.25,2318.16,2318.35,2318.35,2318.12,1719346800000,12,2024-06-25 20:20:00
13,2318.2031,2318.16,2317.94,2318.56,2317.3,1719347100000,13,2024-06-25 20:25:00
9,2318.1822,2318.21,2318.33,2318.33,2317.93,1719347400000,9,2024-06-25 20:30:00
13,2318.5646,2318.22,2319.04,2319.04,2317.6,1719347700000,13,2024-06-25 20:35:00
14,2319.1771,2319.12,2319.16,2319.32,2318.94,1719348000000,14,2024-06-25 20:40:00
13,2318.8369,2319.09,2318.52,2319.21,2318.52,1719348300000,13,2024-06-25 20:45:00
11,2318.9336,2318.71,2318.97,2319.07,2318.71,1719348600000,11,2024-06-25 20:50:00
13,2318.8846,2318.9,2319.35,2319.35,2318.0,1719348900000,13,2024-06-25 20:55:00
2,2319.11,2319.35,2318.87,2319.35,2318.87,1719349200000,2,2024-06-25 21:00:00
11,2319.0246,2318.3,2319.56,2319.56,2318.3,1719352800000,11,2024-06-25 22:00:00
13,2319.9538,2319.56,2320.72,2320.72,2318.61,1719353100000,13,2024-06-25 22:05:00
13,2319.9761,2320.19,2319.6,2320.27,2319.31,1719353400000,13,2024-06-25 22:10:00
13,2319.5354,2319.5,2319.87,2319.93,2318.6,1719353700000,13,2024-06-25 22:15:00
13,2320.1392,2319.91,2320.5,2320.56,2319.89,1719354000000,13,2024-06-25 22:20:00
14,2320.6993,2320.65,2320.82,2320.91,2320.2,1719354300000,14,2024-06-25 22:25:00
15,2320.398,2320.68,2320.07,2320.9,2319.4,1719354600000,15,2024-06-25 22:30:00
12,2320.2192,2320.03,2319.92,2320.47,2319.82,1719354900000,12,2024-06-25 22:35:00
15,2319.5047,2319.96,2319.16,2319.96,2318.8,1719355200000,15,2024-06-25 22:40:00
13,2319.0192,2319.15,2319.0,2319.15,2318.81,1719355500000,13,2024-06-25 22:45:00
14,2319.1643,2318.99,2319.44,2319.44,2318.8,1719355800000,14,2024-06-25 22:50:00
13,2319.9639,2319.56,2320.56,2320.56,2319.42,1719356100000,13,2024-06-25 22:55:00
13,2320.7408,2320.56,2320.96,2320.96,2320.46,1719356400000,13,2024-06-25 23:00:00
13,2320.8862,2320.96,2320.86,2321.06,2320.58,1719356700000,13,2024-06-25 23:05:00
14,2320.75,2320.93,2320.57,2321.0,2319.8,1719357000000,14,2024-06-25 23:10:00
14,2319.6464,2320.16,2318.96,2320.57,2318.7,1719357300000,14,2024-06-25 23:15:00
14,2318.8636,2318.91,2318.96,2319.48,2318.5,1719357600000,14,2024-06-25 23:20:00
13,2319.1085,2319.16,2318.95,2319.22,2318.95,1719357900000,13,2024-06-25 23:25:00
14,2318.9036,2318.88,2318.86,2318.95,2318.81,1719358200000,14,2024-06-25 23:30:00
13,2319.2562,2319.05,2319.36,2319.46,2318.86,1719358500000,13,2024-06-25 23:35:00
12,2319.4392,2319.26,2319.36,2319.56,2319.26,1719358800000,12,2024-06-25 23:40:00
13,2319.5708,2319.56,2319.76,2319.76,2318.8,1719359100000,13,2024-06-25 23:45:00
14,2319.6843,2319.3,2319.66,2319.82,2319.3,1719359400000,14,2024-06-25 23:50:00
13,2320.0861,2319.74,2319.83,2320.52,2319.66,1719359700000,13,2024-06-25 23:55:00
12,2319.3942,2319.79,2319.16,2320.06,2319.06,1719360000000,12,2024-06-26 00:00:00
12,2319.1392,2319.2,2319.05,2319.26,2318.92,1719360300000,12,2024-06-26 00:05:00
13,2318.8046,2319.09,2318.93,2319.09,2318.61,1719360600000,13,2024-06-26 00:10:00
13,2320.5262,2322.82,2319.98,2322.82,2318.93,1719360900000,13,2024-06-26 00:15:00
15,2320.0767,2319.3,2320.33,2320.69,2319.3,1719361200000,15,2024-06-26 00:20:00
14,2320.0479,2319.6,2319.88,2320.48,2319.6,1719361500000,14,2024-06-26 00:25:00
13,2319.8023,2320.53,2319.35,2320.53,2319.33,1719361800000,13,2024-06-26 00:30:00
13,2318.9446,2319.39,2318.9,2319.39,2317.9,1719362100000,13,2024-06-26 00:35:00
13,2318.9331,2319.2,2318.88,2319.2,2318.72,1719362400000,13,2024-06-26 00:40:00
13,2318.97,2318.95,2319.0,2319.21,2318.85,1719362700000,13,2024-06-26 00:45:00
13,2318.8,2319.14,2318.75,2319.14,2318.42,1719363000000,13,2024-06-26 00:50:00
13,2318.3954,2319.04,2318.13,2319.04,2317.8,1719363300000,13,2024-06-26 00:55:00
13,2317.8331,2317.07,2317.86,2318.55,2316.9,1719363600000,13,2024-06-26 01:00:00
13,2318.1969,2317.73,2317.92,2318.73,2317.73,1719363900000,13,2024-06-26 01:05:00
14,2318.825,2318.29,2319.88,2320.24,2317.83,1719364200000,14,2024-06-26 01:10:00
13,2320.0046,2319.97,2319.57,2320.53,2319.57,1719364500000,13,2024-06-26 01:15:00
13,2320.08,2319.47,2320.2,2320.57,2319.47,1719364800000,13,2024-06-26 01:20:00
13,2319.6231,2320.0,2318.71,2320.18,2318.71,1719365100000,13,2024-06-26 01:25:00
13,2319.1692,2319.85,2318.44,2319.85,2318.37,1719365400000,13,2024-06-26 01:30:00
13,2316.6577,2318.56,2313.64,2318.56,2313.64,1719365700000,13,2024-06-26 01:35:00
13,2313.3408,2313.82,2314.38,2314.83,2310.81,1719366000000,13,2024-06-26 01:40:00
14,2314.1336,2314.43,2313.6,2314.53,2313.31,1719366300000,14,2024-06-26 01:45:00
13,2311.79,2312.19,2311.75,2313.6,2310.79,1719366600000,13,2024-06-26 01:50:00
14,2312.6179,2312.25,2313.03,2313.83,2311.68,1719366900000,14,2024-06-26 01:55:00
12,2313.3667,2313.17,2313.95,2314.09,2313.02,1719367200000,12,2024-06-26 02:00:00
13,2314.3262,2314.29,2314.39,2315.35,2313.38,1719367500000,13,2024-06-26 02:05:00
12,2314.4992,2315.07,2314.39,2315.07,2314.31,1719367800000,12,2024-06-26 02:10:00
14,2316.5321,2315.64,2317.55,2317.69,2314.69,1719368100000,14,2024-06-26 02:15:00
13,2318.7862,2317.51,2320.35,2320.35,2317.51,1719368400000,13,2024-06-26 02:20:00
13,2320.49,2320.35,2320.94,2320.99,2319.88,1719368700000,13,2024-06-26 02:25:00
13,2320.0262,2320.6,2320.79,2320.79,2319.21,1719369000000,13,2024-06-26 02:30:00
13,2320.8508,2320.83,2321.25,2321.25,2320.24,1719369300000,13,2024-06-26 02:35:00
13,2320.5154,2321.15,2320.17,2321.15,2320.17,1719369600000,13,2024-06-26 02:40:00
13,2320.5031,2320.54,2321.07,2321.07,2320.09,1719369900000,13,2024-06-26 02:45:00
14,2320.4193,2320.86,2319.74,2321.11,2319.5,1719370200000,14,2024-06-26 02:50:00
16,2319.2694,2319.88,2319.0,2319.88,2318.0,1719370500000,16,2024-06-26 02:55:00
14,2318.585,2319.17,2318.25,2319.17,2318.03,1719370800000,14,2024-06-26 03:00:00
13,2318.3992,2318.13,2318.71,2318.93,2317.84,1719371100000,13,2024-06-26 03:05:00
13,2319.0646,2318.21,2319.27,2319.83,2318.21,1719371400000,13,2024-06-26 03:10:00
13,2319.9061,2319.83,2320.06,2320.35,2319.39,1719371700000,13,2024-06-26 03:15:00
13,2319.4838,2319.43,2319.85,2319.86,2319.14,1719372000000,13,2024-06-26 03:20:00
13,2320.0338,2319.52,2320.35,2320.55,2319.52,1719372300000,13,2024-06-26 03:25:00
13,2320.53,2320.25,2320.88,2320.88,2320.16,1719372600000,13,2024-06-26 03:30:00
14,2319.8321,2320.5,2319.62,2320.5,2318.71,1719372900000,14,2024-06-26 03:35:00
13,2318.5277,2318.77,2318.31,2318.85,2318.27,1719373200000,13,2024-06-26 03:40:00
13,2317.9908,2318.37,2317.9,2318.37,2317.67,1719373500000,13,2024-06-26 03:45:00
14,2317.3893,2317.93,2316.9,2317.93,2316.68,1719373800000,14,2024-06-26 03:50:00
12,2316.9283,2316.99,2316.94,2317.05,2316.76,1719374100000,12,2024-06-26 03:55:00
12,2316.9717,2317.13,2316.93,2317.45,2316.74,1719374400000,12,2024-06-26 04:00:00
13,2317.0477,2317.3,2316.83,2317.46,2316.83,1719374700000,13,2024-06-26 04:05:00
13,2316.8839,2317.01,2316.88,2317.12,2316.57,1719375000000,13,2024-06-26 04:10:00
13,2316.5623,2316.59,2316.35,2316.83,2316.35,1719375300000,13,2024-06-26 04:15:00
13,2316.4531,2316.21,2316.77,2316.9,2316.14,1719375600000,13,2024-06-26 04:20:00
14,2317.0229,2317.02,2317.27,2317.52,2315.9,1719375900000,14,2024-06-26 04:25:00
13,2316.3992,2317.27,2315.98,2317.27,2315.91,1719376200000,13,2024-06-26 04:30:00
14,2315.9714,2315.33,2316.33,2316.38,2315.2,1719376500000,14,2024-06-26 04:35:00
13,2316.3392,2316.27,2316.13,2316.71,2316.13,1719376800000,13,2024-06-26 04:40:00
13,2316.3815,2316.53,2316.18,2316.56,2316.18,1719377100000,13,2024-06-26 04:45:00
12,2316.6792,2316.42,2316.54,2316.97,2316.26,1719377400000,12,2024-06-26 04:50:00
13,2316.7493,2316.65,2316.73,2316.93,2316.45,1719377700000,13,2024-06-26 04:55:00
14,2316.7921,2316.73,2316.85,2316.89,2316.63,1719378000000,14,2024-06-26 05:00:00
13,2316.8762,2316.82,2317.28,2317.36,2316.3,1719378300000,13,2024-06-26 05:05:00
13,2316.9354,2316.7,2316.9,2317.35,2316.58,1719378600000,13,2024-06-26 05:10:00
14,2316.8971,2317.06,2317.03,2317.26,2316.0,1719378900000,14,2024-06-26 05:15:00
13,2316.7638,2316.94,2316.3,2317.18,2316.09,1719379200000,13,2024-06-26 05:20:00
12,2316.3075,2316.67,2316.23,2316.67,2316.16,1719379500000,12,2024-06-26 05:25:00
13,2317.0631,2316.35,2316.46,2317.89,2315.61,1719379800000,13,2024-06-26 05:30:00
14,2315.5229,2317.67,2314.92,2317.67,2314.61,1719380100000,14,2024-06-26 05:35:00
13,2314.4423,2315.3,2314.5,2315.3,2313.59,1719380400000,13,2024-06-26 05:40:00
13,2313.4754,2313.64,2313.49,2314.14,2312.85,1719380700000,13,2024-06-26 05:45:00
13,2313.9131,2313.42,2314.13,2314.35,2313.42,1719381000000,13,2024-06-26 05:50:00
13,2312.6092,2314.2,2311.91,2314.2,2311.81,1719381300000,13,2024-06-26 05:55:00
13,2311.6439,2312.04,2310.74,2312.41,2310.74,1719381600000,13,2024-06-26 06:00:00
12,2310.5183,2310.77,2311.16,2311.16,2309.93,1719381900000,12,2024-06-26 06:05:00
13,2310.5331,2310.78,2311.22,2311.22,2309.66,1719382200000,13,2024-06-26 06:10:00
13,2310.4485,2310.73,2310.71,2311.15,2309.91,1719382500000,13,2024-06-26 06:15:00
13,2310.2031,2310.52,2310.56,2310.56,2309.91,1719382800000,13,2024-06-26 06:20:00
13,2311.2623,2310.39,2312.1,2312.1,2310.39,1719383100000,13,2024-06-26 06:25:00
13,2313.5577,2312.21,2315.6,2315.6,2312.07,1719383400000,13,2024-06-26 06:30:00
13,2315.7277,2315.66,2315.56,2316.36,2313.41,1719383700000,13,2024-06-26 06:35:00
13,2315.5431,2315.51,2315.21,2316.36,2314.62,1719384000000,13,2024-06-26 06:40:00
13,2315.9939,2315.28,2315.92,2316.89,2315.28,1719384300000,13,2024-06-26 06:45:00
13,2315.7623,2315.57,2316.25,2316.85,2315.15,1719384600000,13,2024-06-26 06:50:00
13,2316.4938,2316.45,2317.08,2317.17,2316.05,1719384900000,13,2024-06-26 06:55:00
13,2316.5123,2317.14,2315.61,2317.19,2315.61,1719385200000,13,2024-06-26 07:00:00
13,2315.7792,2315.21,2315.57,2316.65,2315.21,1719385500000,13,2024-06-26 07:05:00
13,2315.0362,2315.48,2314.31,2315.78,2314.31,1719385800000,13,2024-06-26 07:10:00
12,2313.5525,2313.98,2313.31,2314.41,2313.03,1719386100000,12,2024-06-26 07:15:00
13,2314.3192,2313.41,2314.99,2315.05,2313.31,1719386400000,13,2024-06-26 07:20:00
12,2315.2517,2315.69,2315.2,2316.06,2314.64,1719386700000,12,2024-06-26 07:25:00
13,2314.8238,2315.37,2315.39,2315.39,2313.88,1719387000000,13,2024-06-26 07:30:00
13,2314.9146,2315.58,2314.69,2315.58,2314.08,1719387300000,13,2024-06-26 07:35:00
13,2314.7423,2314.51,2314.66,2315.07,2314.41,1719387600000,13,2024-06-26 07:40:00
13,2314.2669,2314.54,2313.66,2314.91,2313.66,1719387900000,13,2024-06-26 07:45:00
13,2313.9092,2313.12,2315.12,2315.12,2313.0,1719388200000,13,2024-06-26 07:50:00
14,2314.875,2315.7,2315.66,2315.7,2313.8,1719388500000,14,2024-06-26 07:55:00
13,2315.1038,2316.02,2314.51,2316.02,2314.51,1719388800000,13,2024-06-26 08:00:00
14,2314.0093,2314.36,2314.01,2314.92,2312.7,1719389100000,14,2024-06-26 08:05:00
14,2313.8186,2314.06,2313.42,2314.12,2312.8,1719389400000,14,2024-06-26 08:10:00
14,2313.3329,2313.46,2314.29,2314.29,2312.2,1719389700000,14,2024-06-26 08:15:00
12,2314.6783,2314.94,2315.44,2315.44,2313.55,1719390000000,12,2024-06-26 08:20:00
13,2315.8469,2315.51,2317.03,2317.03,2315.03,1719390300000,13,2024-06-26 08:25:00
12,2316.9342,2317.37,2316.12,2317.81,2316.12,1719390600000,12,2024-06-26 08:30:00
13,2316.2423,2315.8,2316.66,2316.97,2315.77,1719390900000,13,2024-06-26 08:35:00
13,2316.3362,2317.02,2316.17,2317.02,2315.94,1719391200000,13,2024-06-26 08:40:00
13,2316.3446,2316.1,2316.8,2316.85,2315.95,1719391500000,13,2024-06-26 08:45:00
13,2317.2315,2317.08,2317.59,2317.72,2316.72,1719391800000,13,2024-06-26 08:50:00
13,2316.7092,2317.15,2315.66,2317.36,2315.66,1719392100000,13,2024-06-26 08:55:00
13,2316.2415,2316.09,2316.22,2316.8,2315.91,1719392400000,13,2024-06-26 09:00:00
13,2316.4892,2316.72,2316.36,2316.79,2315.97,1719392700000,13,2024-06-26 09:05:00
12,2316.77,2316.4,2316.53,2317.11,2316.36,1719393000000,12,2024-06-26 09:10:00
13,2316.9815,2316.62,2317.31,2317.31,2316.62,1719393300000,13,2024-06-26 09:15:00
13,2317.1085,2316.91,2316.79,2317.69,2316.66,1719393600000,13,2024-06-26 09:20:00
13,2316.8231,2316.78,2316.99,2317.27,2316.53,1719393900000,13,2024-06-26 09:25:00
13,2316.7908,2317.22,2317.0,2317.22,2316.12,1719394200000,13,2024-06-26 09:30:00
13,2316.7969,2316.77,2316.4,2317.29,2316.36,1719394500000,13,2024-06-26 09:35:00
14,2316.9371,2316.45,2317.51,2317.97,2315.5,1719394800000,14,2024-06-26 09:40:00
12,2316.7992,2316.93,2316.69,2317.51,2316.56,1719395100000,12,2024-06-26 09:45:00
14,2317.0786,2316.48,2317.75,2317.75,2316.3,1719395400000,14,2024-06-26 09:50:00
13,2317.0269,2317.34,2316.12,2317.75,2316.12,1719395700000,13,2024-06-26 09:55:00
12,2315.4933,2316.15,2315.33,2316.15,2315.07,1719396000000,12,2024-06-26 10:00:00
13,2314.7254,2315.16,2314.24,2315.33,2314.24,1719396300000,13,2024-06-26 10:05:00
13,2314.0846,2314.14,2313.56,2314.5,2313.56,1719396600000,13,2024-06-26 10:10:00
13,2312.5969,2313.51,2311.23,2313.82,2311.23,1719396900000,13,2024-06-26 10:15:00
13,2310.0554,2311.3,2309.17,2311.58,2308.2,1719397200000,13,2024-06-26 10:20:00
13,2308.4215,2308.95,2308.32,2309.17,2308.01,1719397500000,13,2024-06-26 10:25:00
13,2309.2369,2308.65,2309.27,2309.7,2308.32,1719397800000,13,2024-06-26 10:30:00
13,2310.0092,2309.36,2310.66,2310.66,2309.27,1719398100000,13,2024-06-26 10:35:00
